	Row.names	Filtered_P6-17_mean	Filtered_P9-27_mean	theta	prob	log2FC	V2	V3	V4	V5	V6	V7	V8	V9
4777	TRINITY_DN81858_c0_g1::TRINITY_DN81858_c0_g1_i1::g.6814	48.1069400692667	0.5	1.54017198431336	0.998246067602527	6.58817313194439	NA	NA	NA	NA	NA	NA	NA	NA
4778	TRINITY_DN81861_c0_g1::TRINITY_DN81861_c0_g1_i1::g.6800	21.713323838	0.5	1.21232036701246	0.996024972148757	5.44050868300319	NA	NA	NA	NA	NA	NA	NA	NA
4779	TRINITY_DN8189_c0_g1::TRINITY_DN8189_c0_g1_i1::g.22493	0.5	14.3234745365667	-0.840236825468095	0.991733332076	-4.84030959367976	NA	NA	NA	NA	NA	NA	NA	NA
4780	TRINITY_DN81902_c0_g1::TRINITY_DN81902_c0_g1_i1::g.6794	4.81867037176667	0.5	0.547187905655452	0.953559178654862	3.26863511477729	NA	NA	NA	NA	NA	NA	NA	NA
4781	TRINITY_DN81905_c0_g1::TRINITY_DN81905_c0_g1_i1::g.6801	72.7222321521333	0.5	1.61662643694427	0.99954921033875	7.18432457749681	NA	NA	NA	NA	NA	NA	NA	NA
4782	TRINITY_DN81921_c0_g1::TRINITY_DN81921_c0_g1_i1::g.18089	7.55232154303333	0.5	0.66087627780021	0.976573491821623	3.91692018931103	NA	NA	NA	NA	NA	NA	NA	NA
4783	TRINITY_DN8193_c0_g1::TRINITY_DN8193_c0_g1_i1::g.22480	0.5	30.7480216608	-1.35967905131996	0.997294190092788	-5.94242168478739	NA	NA	NA	NA	NA	NA	NA	NA
4784	TRINITY_DN81941_c0_g1::TRINITY_DN81941_c0_g1_i1::g.18104	17.9009034005	0.5	0.907791879150611	0.993522595230019	5.16196049235082	NA	NA	NA	NA	NA	NA	NA	NA
4785	TRINITY_DN81959_c0_g1::TRINITY_DN81959_c0_g1_i1::g.18087	2.94977993906667	35.0531205333667	-0.787571199111545	0.990397880969705	-3.5708636480128	NA	NA	NA	NA	NA	NA	NA	NA
4786	TRINITY_DN81970_c0_g1::TRINITY_DN81970_c0_g1_i1::g.18099	0.5	21.1558690776667	-0.960010871264386	0.993976221418612	-5.40298604734061	NA	NA	NA	NA	NA	NA	NA	NA
