	countsfilteredBeiRNA_BagBrown_mean	countsfilteredBeiRNA_SeaWater_mean	theta	prob	log2FC
TRINITY_DN79054_c0_g1~~TRINITY_DN79054_c0_g1_i3.p1	73.5189181185	54.877924164825	0.702469274118049	0.95889650385374	0.421889625971879
TRINITY_DN4823_c1_g1~~TRINITY_DN4823_c1_g1_i7.p3	0.436779657875	0.968592105425	-0.620037169403555	0.958895312155933	-1.14898357697217
TRINITY_DN4854_c1_g1~~TRINITY_DN4854_c1_g1_i15.p1	0.4822603971	1.260793118125	-0.613541302119977	0.95889445642656	-1.38644731823689
TRINITY_DN516_c1_g1~~TRINITY_DN516_c1_g1_i3.p1	0.271339255775	0.59471714445	-0.613533769011552	0.958892788781577	-1.13210588279889
TRINITY_DN11747_c0_g1~~TRINITY_DN11747_c0_g1_i9.p1	0.366010805125	0.962512883125	-0.570340118139485	0.958890966593602	-1.39491961172109
TRINITY_DN7552_c0_g1~~TRINITY_DN7552_c0_g1_i6.p1	0.4969992381	1.129175634625	-0.553768260938943	0.958883446236178	-1.18395435848302
TRINITY_DN5622_c0_g1~~TRINITY_DN5622_c0_g1_i2.p1	6.00310610775	2.3958662813	0.774113667354143	0.958880752057927	1.32516177819983
TRINITY_DN4674_c0_g1~~TRINITY_DN4674_c0_g1_i18.p1	0.621641057775	1.90324861025	-0.61345886600822	0.95887621167081	-1.61431032648807
TRINITY_DN4067_c0_g1~~TRINITY_DN4067_c0_g1_i2.p1	0.56033897365	1.19228987835	-0.620243012355701	0.958856769370238	-1.08936329120357
TRINITY_DN55287_c0_g1~~TRINITY_DN55287_c0_g1_i1.p1	0.3419887151	0.9381276297	-0.620248489155369	0.95885574313702	-1.45583549078077
TRINITY_DN28619_c0_g1~~TRINITY_DN28619_c0_g1_i2.p1	0.456678229425	1.233000554475	-0.570421536093367	0.958849893773134	-1.4329235276056
TRINITY_DN3013_c0_g2~~TRINITY_DN3013_c0_g2_i3.p1	0.480580926	1.2649260288	-0.660597358563135	0.958839532398934	-1.39620172556789
TRINITY_DN136283_c0_g1~~TRINITY_DN136283_c0_g1_i1.p1	0.483701081325	1.533182328575	-0.613262691303941	0.958832834733188	-1.66434160679805
TRINITY_DN6719_c0_g3~~TRINITY_DN6719_c0_g3_i9.p1	0.869689598725	1.7422493104	-0.613260617692366	0.958832376532875	-1.00237859877835
TRINITY_DN229746_c0_g1~~TRINITY_DN229746_c0_g1_i2.p1	0.549550914225	2.06516105765	-0.660535845129158	0.958813262928987	-1.90992924504397
TRINITY_DN2491_c0_g1~~TRINITY_DN2491_c0_g1_i16.p1	6.1986474353	11.84838405105	-0.613171978862127	0.958812796189059	-0.93466495543425
TRINITY_DN4370_c0_g1~~TRINITY_DN4370_c0_g1_i6.p1	3.37873274835	0.750679159525	0.780505026740892	0.958805252999937	2.17021390411116
TRINITY_DN10136_c1_g1~~TRINITY_DN10136_c1_g1_i1.p2	1.84344029845	0.696647106025	0.774392874607233	0.958801959212725	1.40390076037002
TRINITY_DN3238_c0_g1~~TRINITY_DN3238_c0_g1_i23.p1	0.35714100365	0.9609696806	-0.620538871785846	0.958798138869039	-1.42799713304981
TRINITY_DN1404_c0_g1~~TRINITY_DN1404_c0_g1_i1.p1	1.063308458275	2.117590535375	-0.620554788275255	0.958794060807064	-0.993863478569529
TRINITY_DN5986_c0_g1~~TRINITY_DN5986_c0_g1_i8.p1	0.6981024821	1.599905042975	-0.620597678847767	0.958783069352949	-1.19647553522222
TRINITY_DN5118_c0_g1~~TRINITY_DN5118_c0_g1_i4.p1	0.396458649225	0.954743079825	-0.613000129191125	0.958774867573142	-1.2679421577527
TRINITY_DN252_c0_g1~~TRINITY_DN252_c0_g1_i7.p1	19.91363657875	30.8691245075	-0.612971819387425	0.958768623546559	-0.632407860144099
TRINITY_DN43271_c0_g1~~TRINITY_DN43271_c0_g1_i2.p1	1.1448213545	2.186040827	-0.570575107213859	0.958766197721287	-0.933197857160592
TRINITY_DN23697_c0_g1~~TRINITY_DN23697_c0_g1_i4.p1	0.5514691722	1.33751984405	-0.612948862322296	0.958763560989926	-1.27820815138016
TRINITY_DN428_c0_g1~~TRINITY_DN428_c0_g1_i11.p1	1.179137551075	3.60632085725	-0.612920561373568	0.958757321053205	-1.61279573597508
TRINITY_DN58742_c0_g2~~TRINITY_DN58742_c0_g2_i3.p1	36.520396602425	29.5804137964	0.831633396369832	0.958756265412633	0.304060198473012
TRINITY_DN12479_c0_g1~~TRINITY_DN12479_c0_g1_i6.p1	0.387469454325	0.823459860375	-0.553549318510262	0.958748577420286	-1.08761574557476
TRINITY_DN5948_c1_g1~~TRINITY_DN5948_c1_g1_i1.p1	68.543727416475	41.10492757775	0.77462739474239	0.958735668326478	0.737713296213422
TRINITY_DN6517_c2_g1~~TRINITY_DN6517_c2_g1_i1.p1	3.878996453375	6.027391817375	-0.553522027827204	0.958730447764966	-0.635850395060238
TRINITY_DN7252_c0_g1~~TRINITY_DN7252_c0_g1_i7.p1	0.922480061725	1.9803205489	-0.62081138834785	0.958728254796753	-1.10214433964383
TRINITY_DN6967_c0_g1~~TRINITY_DN6967_c0_g1_i6.p1	0.5595102712	1.369245353375	-0.620822104707142	0.95872550404978	-1.29114446368703
TRINITY_DN1254_c0_g2~~TRINITY_DN1254_c0_g2_i1.p1	124.451776796575	99.615279605275	0.780111180340584	0.958703560282189	0.321147873974036
TRINITY_DN15310_c0_g2~~TRINITY_DN15310_c0_g2_i5.p1	0.4492491122	0.993140634175	-0.570703737880526	0.95869603671608	-1.14448237306695
TRINITY_DN14678_c0_g1~~TRINITY_DN14678_c0_g1_i5.p1	0.91275949165	1.87265053285	-0.570735203464096	0.958678865976073	-1.03677502303901
TRINITY_DN9279_c0_g1~~TRINITY_DN9279_c0_g1_i24.p2	5.921261788875	2.142948028225	0.702114552940532	0.958675914089723	1.46630777760255
TRINITY_DN4383_c1_g1~~TRINITY_DN4383_c1_g1_i2.p1	0.39789933345	0.9666457938	-0.612674783128777	0.958674897080432	-1.28058386023261
TRINITY_DN19604_c0_g1~~TRINITY_DN19604_c0_g1_i9.p1	0.730189544625	1.730992821075	-0.621040861370917	0.958669308273741	-1.2452568249496
TRINITY_DN5355_c0_g1~~TRINITY_DN5355_c0_g1_i7.p1	138.6816707397	113.3333071912	0.774982351905507	0.958648398777012	0.291205209476872
TRINITY_DN6497_c0_g1~~TRINITY_DN6497_c0_g1_i18.p1	1.090232026975	2.3352624143	-0.570803456129031	0.958641609767892	-1.09894946815878
TRINITY_DN9188_c1_g1~~TRINITY_DN9188_c1_g1_i7.p1	0.373439922325	0.886645777225	-0.621160451704065	0.958638551667465	-1.24748168420933
TRINITY_DN7855_c0_g1~~TRINITY_DN7855_c0_g1_i2.p1	4.787935808175	8.5046586775	-0.621195481162204	0.958629537941963	-0.828849526308789
TRINITY_DN192_c0_g1~~TRINITY_DN192_c0_g1_i10.p1	215.756352843375	369.811519726275	-0.612505283198046	0.958616472684894	-0.777387126272542
TRINITY_DN3817_c0_g1~~TRINITY_DN3817_c0_g1_i1.p1	0.4492491122	1.133698194825	-0.621273419693222	0.958609475204997	-1.33544906942996
TRINITY_DN45092_c0_g1~~TRINITY_DN45092_c0_g1_i1.p1	1.617109778825	0.5	0.775274899403771	0.958599744613712	1.69341762067336
TRINITY_DN3948_c0_g1~~TRINITY_DN3948_c0_g1_i5.p1	2.660847341675	5.927540647225	-0.612452395080775	0.958598256370919	-1.15554790847627
TRINITY_DN12625_c0_g1~~TRINITY_DN12625_c0_g1_i10.p1	3.07223269985	0.999031737675	0.701974681265031	0.95858839747663	1.62068507809844
TRINITY_DN534_c0_g1~~TRINITY_DN534_c0_g1_i7.p1	0.782129238975	1.83325054805	-0.612411734395686	0.958584255935098	-1.22892504751161
TRINITY_DN106_c0_g1~~TRINITY_DN106_c0_g1_i4.p1	7.73903353995	13.4196884048	-0.553289855912283	0.958576326930319	-0.794125856423799
TRINITY_DN7168_c0_g1~~TRINITY_DN7168_c0_g1_i5.p1	1.401445642825	0.5295523698	0.77543129066742	0.958573698699953	1.40407051741625
TRINITY_DN3496_c0_g1~~TRINITY_DN3496_c0_g1_i1.p1	634.471762532175	382.90543253155	0.779597918215891	0.958571369293139	0.728567828867597
TRINITY_DN8801_c0_g1~~TRINITY_DN8801_c0_g1_i1.p1	24.6580635193	30.465168008325	-0.570936010773322	0.958569211627523	-0.305101192011854
TRINITY_DN2740_c0_g1~~TRINITY_DN2740_c0_g1_i9.p1	3.215065398075	7.440855359575	-0.659944811957486	0.958562587424349	-1.21062039120396
TRINITY_DN36820_c0_g1~~TRINITY_DN36820_c0_g1_i1.p1	266.47800741905	164.659547770425	0.779542207877565	0.958557043829395	0.694530302545489
TRINITY_DN3493_c0_g1~~TRINITY_DN3493_c0_g1_i53.p1	2.152427062625	0.5	0.779537772551654	0.958555903512465	2.10596435113104
TRINITY_DN1566_c1_g1~~TRINITY_DN1566_c1_g1_i16.p1	6.331911219375	1.47242528185	0.831820856787045	0.958555669278955	2.10444660096235
TRINITY_DN5641_c0_g2~~TRINITY_DN5641_c0_g2_i2.p1	7.9696140296	11.0759428625	-0.612258187757218	0.958531420424665	-0.474847755462686
TRINITY_DN2971_c0_g1~~TRINITY_DN2971_c0_g1_i8.p1	1.700750718525	0.4493361297	0.775757745883759	0.958519248382686	1.92030472442009
TRINITY_DN10263_c0_g1~~TRINITY_DN10263_c0_g1_i4.p2	1.83069885625	0.688580470125	0.775759890106089	0.958518890377868	1.4106973240745
TRINITY_DN1925_c1_g1~~TRINITY_DN1925_c1_g1_i3.p2	5.559419233325	12.105442752	-0.612221347914571	0.958518751852746	-1.12264976203765
TRINITY_DN16382_c0_g2~~TRINITY_DN16382_c0_g2_i4.p1	0.603901454875	1.4519738272	-0.621638034404856	0.958515475382262	-1.26563039429229
TRINITY_DN82457_c0_g1~~TRINITY_DN82457_c0_g1_i2.p1	1.967389188275	0.718271662575	0.776024850781605	0.958474615201557	1.45368087509357
TRINITY_DN2316_c0_g1~~TRINITY_DN2316_c0_g1_i9.p1	13.8767926682	6.9521355327	0.776081227783018	0.958465185156518	0.997146044465387
TRINITY_DN3760_c0_g1~~TRINITY_DN3760_c0_g1_i1.p1	0.56209758555	1.726279631225	-0.621833131220638	0.958465082213718	-1.61877365520595
TRINITY_DN13365_c0_g1~~TRINITY_DN13365_c0_g1_i2.p1	3.522006236875	5.2399495281	-0.553121716968944	0.958464840745436	-0.573155451657269
TRINITY_DN2322_c1_g1~~TRINITY_DN2322_c1_g1_i1.p1	0.592426036175	1.498473473875	-0.612054568696428	0.958461438327251	-1.33878659407984
TRINITY_DN2959_c0_g1~~TRINITY_DN2959_c0_g1_i3.p2	8.273148932875	2.945236299075	0.854925580487807	0.958459738312408	1.49005316624323
TRINITY_DN11_c1_g1~~TRINITY_DN11_c1_g1_i1.p1	0.429350540675	0.939122401875	-0.553112853140614	0.958458966480299	-1.12915719733612
TRINITY_DN13028_c0_g1~~TRINITY_DN13028_c0_g1_i3.p1	0.36445072745	0.8864295537	-0.621857646238394	0.958458745281786	-1.28228220179677
TRINITY_DN3333_c0_g1~~TRINITY_DN3333_c0_g1_i22.p1	1.006427677825	0.361275975875	0.776170211110371	0.958450294413203	1.47807027675691
TRINITY_DN1629_c0_g1~~TRINITY_DN1629_c0_g1_i22.p1	1.1773859908	0.444465845925	0.701759501717942	0.958444004972529	1.40544289941197
TRINITY_DN11967_c0_g2~~TRINITY_DN11967_c0_g2_i1.p1	7.345159961425	4.753092493525	0.778645694346932	0.958436235296118	0.627927433591223
TRINITY_DN3897_c0_g1~~TRINITY_DN3897_c0_g1_i17.p1	8.04251468915	5.50807601475	0.701729915943354	0.958424172648102	0.546098196206231
TRINITY_DN3239_c1_g1~~TRINITY_DN3239_c1_g1_i5.p1	11.598657065725	5.773963651475	0.831945681020299	0.958422048283266	1.00632384400216
TRINITY_DN2886_c3_g1~~TRINITY_DN2886_c3_g1_i9.p1	0.651181058625	1.543526785575	-0.611938317729418	0.958421526443117	-1.24509987835096
TRINITY_DN16247_c0_g2~~TRINITY_DN16247_c0_g2_i1.p1	1.1527280455	2.9057658299	-0.622055311563389	0.958405461204267	-1.33386625473625
TRINITY_DN1098_c0_g1~~TRINITY_DN1098_c0_g1_i3.p1	3.762007523175	7.574243418025	-0.611883967160111	0.958402877123576	-1.00959905279535
TRINITY_DN3201_c1_g2~~TRINITY_DN3201_c1_g2_i1.p1	31.09974302165	20.382770225	0.776702795985882	0.958400785612519	0.609552517658199
TRINITY_DN1837_c5_g1~~TRINITY_DN1837_c5_g1_i1.p1	69.3832850215	58.615993672225	0.776718796271832	0.95840012095421	0.243293783044217
TRINITY_DN111734_c0_g1~~TRINITY_DN111734_c0_g1_i1.p1	0.483701081325	1.4619160282	-0.622094933783672	0.958393263564368	-1.5956727778368
TRINITY_DN2328_c0_g3~~TRINITY_DN2328_c0_g3_i2.p1	9.4569551329	12.536909261325	-0.622119786983032	0.958385610865441	-0.406734065504363
TRINITY_DN64768_c0_g2~~TRINITY_DN64768_c0_g2_i3.p1	124.0587377255	84.027923066325	0.777086563825493	0.958384826184479	0.562082620616783
TRINITY_DN11844_c0_g1~~TRINITY_DN11844_c0_g1_i3.p1	49.868609650525	33.388693262375	0.777104334786391	0.958384086269859	0.578772349297677
TRINITY_DN9591_c0_g1~~TRINITY_DN9591_c0_g1_i2.p1	10.452877554125	7.466245056175	0.778194133002383	0.958383923166147	0.485445387452333
TRINITY_DN18440_c3_g1~~TRINITY_DN18440_c3_g1_i1.p1	11.082849984925	5.12297123575	0.778154459026521	0.958379333562314	1.1132762254953
TRINITY_DN1686_c0_g1~~TRINITY_DN1686_c0_g1_i11.p1	1.5798644667	0.54668041375	0.778148872766501	0.958378687411513	1.531031204624
TRINITY_DN1954_c1_g1~~TRINITY_DN1954_c1_g1_i34.p1	1.337668586175	0.4786808318	0.777324481578066	0.958374913666757	1.48258478428215
TRINITY_DN36210_c0_g1~~TRINITY_DN36210_c0_g1_i1.p1	0.818971911975	2.28549958325	-0.659418849098742	0.958365006324487	-1.48062367770918
TRINITY_DN11378_c0_g1~~TRINITY_DN11378_c0_g1_i1.p1	13.9210253959	17.98977145355	-0.571309659510954	0.958364833115268	-0.369911377119035
TRINITY_DN3979_c0_g1~~TRINITY_DN3979_c0_g1_i10.p1	0.436779657875	1.0196590848	-0.552965292453374	0.958361218436875	-1.22310930643975
TRINITY_DN752_c1_g1~~TRINITY_DN752_c1_g1_i1.p1	2.08110238485	0.5	0.777962895163066	0.958357187664956	2.05734794368056
TRINITY_DN3683_c0_g1~~TRINITY_DN3683_c0_g1_i2.p1	1.5394408865	2.919852558475	-0.611739717528679	0.958353413438536	-0.923489050372446
TRINITY_DN1769_c0_g1~~TRINITY_DN1769_c0_g1_i8.p1	1.405853887925	2.709085280175	-0.571335846056298	0.958350492923307	-0.946359148138683
TRINITY_DN602_c0_g2~~TRINITY_DN602_c0_g2_i1.p1	0.43666026445	1.122663194375	-0.571362037209639	0.958336148021548	-1.36234201685043
TRINITY_DN11351_c0_g1~~TRINITY_DN11351_c0_g1_i1.p1	2.0639827267	3.53904655855	-0.571363727453769	0.958335222199261	-0.77792984449984
TRINITY_DN6851_c2_g1~~TRINITY_DN6851_c2_g1_i5.p1	0.559980793325	1.29969676765	-0.552908080852474	0.95832334222707	-1.21472581681741
TRINITY_DN1349_c1_g1~~TRINITY_DN1349_c1_g1_i7.p1	0.56209758555	1.302344689375	-0.571393757863062	0.95831877168263	-1.21221881166311
TRINITY_DN3682_c0_g1~~TRINITY_DN3682_c0_g1_i111.p1	0.56209758555	1.302344689375	-0.571393757863062	0.95831877168263	-1.21221881166311
TRINITY_DN24616_c0_g1~~TRINITY_DN24616_c0_g1_i2.p1	4.70634377115	2.646643235075	0.701513524376297	0.958279270042006	0.830442970870622
TRINITY_DN5573_c0_g1~~TRINITY_DN5573_c0_g1_i9.p1	0.56209758555	1.550025766275	-0.571471312474763	0.95827627432546	-1.46339967475622
TRINITY_DN11428_c0_g1~~TRINITY_DN11428_c0_g1_i13.p1	0.56033897365	1.30903422615	-0.571478988414181	0.958272067121324	-1.22413107268481
TRINITY_DN10288_c0_g1~~TRINITY_DN10288_c0_g1_i17.p1	0.622118631525	0.245621990175	0.701502089374473	0.958271620227749	1.34074998461222
TRINITY_DN6319_c0_g2~~TRINITY_DN6319_c0_g2_i6.p1	0.373439922325	0.9408647163	-0.659164966966781	0.95826985420513	-1.33311113163108
TRINITY_DN3750_c0_g1~~TRINITY_DN3750_c0_g1_i5.p1	1.1607691445	2.753361638175	-0.611491323850583	0.958268349615918	-1.24611303666494
TRINITY_DN7120_c0_g1~~TRINITY_DN7120_c0_g1_i2.p1	0.429350540675	1.192745853425	-0.552821826695959	0.958266262241296	-1.47405875715583
TRINITY_DN1560_c0_g1~~TRINITY_DN1560_c0_g1_i4.p1	3.561029828325	5.56393266885	-0.611479221085996	0.958264208545614	-0.643810441187546
TRINITY_DN251_c0_g1~~TRINITY_DN251_c0_g1_i2.p1	1.43521969665	0.5	0.701453363480336	0.958239031807747	1.52127159474571
TRINITY_DN601_c0_g1~~TRINITY_DN601_c0_g1_i42.p1	0.468548792775	1.2982871959	-0.622595208066542	0.958238971340033	-1.47033836195651
TRINITY_DN4004_c0_g1~~TRINITY_DN4004_c0_g1_i2.p1	1.96241161285	3.6518188337	-0.552749896048748	0.958218682627123	-0.895987518780601
TRINITY_DN15190_c0_g1~~TRINITY_DN15190_c0_g1_i6.p1	0.483701081325	0.994606898175	-0.571583834244981	0.958214581993271	-1.04001067413557
TRINITY_DN73279_c0_g1~~TRINITY_DN73279_c0_g1_i2.p1	0.3345595979	0.702873706775	-0.571616850915089	0.958196472264126	-1.07100225424121
TRINITY_DN4734_c0_g1~~TRINITY_DN4734_c0_g1_i11.p1	0.366010805125	0.975692147425	-0.62274865248345	0.958191541184188	-1.4145397777994
TRINITY_DN5873_c0_g1~~TRINITY_DN5873_c0_g1_i1.p1	0.538051622	1.254042077325	-0.658952089647041	0.958190180417725	-1.22076925596152
TRINITY_DN8650_c0_g1~~TRINITY_DN8650_c0_g1_i8.p1	0.760080674225	1.803747474375	-0.622761802696928	0.958187474100924	-1.24677291659499
TRINITY_DN19976_c0_g1~~TRINITY_DN19976_c0_g1_i1.p1	3.8029466693	1.79660180675	0.832166641545898	0.958185417730096	1.0818470176223
TRINITY_DN4490_c0_g1~~TRINITY_DN4490_c0_g1_i1.p1	64.69601803135	53.3104976526	0.701336150350281	0.95816069367508	0.279257268975049
TRINITY_DN161_c0_g1~~TRINITY_DN161_c0_g1_i1.p1	58.891221547325	42.350078522575	0.854641026143236	0.958160459692046	0.475687954338544
TRINITY_DN39494_c0_g3~~TRINITY_DN39494_c0_g3_i1.p1	1.261627661025	2.5359495956	-0.552646586678297	0.958150381382165	-1.00723987434003
TRINITY_DN6944_c0_g1~~TRINITY_DN6944_c0_g1_i2.p1	0.869237263075	2.142147619925	-0.622900453484499	0.958144570119337	-1.30123597525746
TRINITY_DN25904_c0_g1~~TRINITY_DN25904_c0_g1_i1.p1	0.498559315775	1.091923901425	-0.622902904552724	0.958143811297534	-1.13103525150985
TRINITY_DN1681_c0_g2~~TRINITY_DN1681_c0_g2_i6.p1	0.51278738195	1.330813195675	-0.552632955317457	0.958141372256747	-1.37587540902735
TRINITY_DN249_c1_g1~~TRINITY_DN249_c1_g1_i7.p2	2.871462398075	4.822035956675	-0.611158692661859	0.958130086994428	-0.747856739091016
TRINITY_DN64091_c0_g1~~TRINITY_DN64091_c0_g1_i4.p1	207.150138830525	156.12842626455	0.832229096097454	0.958118511272315	0.407943554835495
TRINITY_DN5084_c0_g1~~TRINITY_DN5084_c0_g1_i2.p1	0.429350540675	0.949836959475	-0.571759319683794	0.958118287818397	-1.14552388601541
TRINITY_DN5003_c0_g3~~TRINITY_DN5003_c0_g3_i4.p1	0.436779657875	1.130798212975	-0.552597306904403	0.958117815129764	-1.37236393601608
TRINITY_DN651_c0_g1~~TRINITY_DN651_c0_g1_i22.p1	341.7733596756	270.41160096495	0.701247549718673	0.958101530198701	0.337882900950791
TRINITY_DN8347_c0_g1~~TRINITY_DN8347_c0_g1_i1.p1	0.584996918975	1.418502713025	-0.552559986130935	0.958093158029503	-1.27786797837697
TRINITY_DN4462_c0_g1~~TRINITY_DN4462_c0_g1_i10.p1	0.5363721509	1.3800217951	-0.611068821016633	0.958089574874373	-1.36338481429741
TRINITY_DN206810_c0_g1~~TRINITY_DN206810_c0_g1_i1.p1	0.497197772325	1.1726885719	-0.658599991358128	0.958058620356565	-1.23792819357962
TRINITY_DN82049_c0_g1~~TRINITY_DN82049_c0_g1_i2.p1	0.5	1.091915345625	-0.610997084161593	0.958057254867242	-1.12686101085377
TRINITY_DN7528_c0_g1~~TRINITY_DN7528_c0_g1_i1.p1	22.333977612625	33.432774650575	-0.62322342927755	0.958044471096928	-0.58202287838684
TRINITY_DN1750_c1_g2~~TRINITY_DN1750_c1_g2_i1.p1	30.10681267525	23.036974484175	0.701159257399883	0.958042616911383	0.386138726324596
TRINITY_DN7541_c1_g1~~TRINITY_DN7541_c1_g1_i1.p1	0.57456703985	1.31483739795	-0.610964387164803	0.958042528815033	-1.19433725684716
TRINITY_DN8068_c0_g1~~TRINITY_DN8068_c0_g1_i6.p1	0.544040054975	1.21596496585	-0.623277480969431	0.958027697411956	-1.16031688373692
TRINITY_DN5785_c0_g1~~TRINITY_DN5785_c0_g1_i2.p1	88.542626766	102.4774024176	-0.623279330428565	0.958027123365677	-0.210861732870993
TRINITY_DN19231_c0_g1~~TRINITY_DN19231_c0_g1_i6.p1	0.91675428915	2.65198339735	-0.623317434599796	0.958015294747846	-1.53246472764137
TRINITY_DN1779_c0_g1~~TRINITY_DN1779_c0_g1_i3.p1	1.6307937463	3.47154458955	-0.658478095206014	0.958013138159893	-1.09000337239846
TRINITY_DN5120_c0_g1~~TRINITY_DN5120_c0_g1_i6.p1	2.6442202719	5.140912270225	-0.658435165147847	0.957997837016654	-0.959182029772331
TRINITY_DN12682_c0_g1~~TRINITY_DN12682_c0_g1_i4.p1	6.635028808875	2.615283838625	0.854468090688524	0.957978727091804	1.34313519800572
TRINITY_DN10798_c0_g1~~TRINITY_DN10798_c0_g1_i1.p1	0.45643944255	0.994802339525	-0.55238196233861	0.957975613706864	-1.12398643500955
TRINITY_DN847_c0_g1~~TRINITY_DN847_c0_g1_i10.p1	0.403768373	1.04525571405	-0.623473611261707	0.957966780855649	-1.3722561155801
TRINITY_DN11804_c0_g1~~TRINITY_DN11804_c0_g1_i5.p1	0.373439922325	0.8791275717	-0.623484622741236	0.957963358351764	-1.23519636641635
TRINITY_DN9391_c0_g2~~TRINITY_DN9391_c0_g2_i2.p1	0.302790463	0.77698711435	-0.610766247172496	0.957953359016603	-1.35957090756745
TRINITY_DN1105_c8_g1~~TRINITY_DN1105_c8_g1_i19.p1	1.43838383575	2.836763617325	-0.552342129748133	0.95794932971576	-0.97979722494537
TRINITY_DN1259_c0_g1~~TRINITY_DN1259_c0_g1_i4.p1	0.394779178125	1.00382791105	-0.623530158804819	0.957949190235036	-1.34639416063545
TRINITY_DN5316_c0_g3~~TRINITY_DN5316_c0_g3_i7.p1	5.7624154908	8.2345727119	-0.623554009426641	0.957941114379617	-0.51502010339865
TRINITY_DN8020_c0_g1~~TRINITY_DN8020_c0_g1_i10.p1	0.60475222355	1.42921200525	-0.572070836322933	0.957937895407557	-1.24080386377137
TRINITY_DN951_c0_g1~~TRINITY_DN951_c0_g1_i4.p1	13.275773597475	20.143827076225	-0.658234488962801	0.957931634655125	-0.601541872181177
TRINITY_DN3377_c0_g1~~TRINITY_DN3377_c0_g1_i12.p1	1.054576236725	2.927071176875	-0.658198636766547	0.957919815541132	-1.47279443458277
TRINITY_DN2518_c0_g1~~TRINITY_DN2518_c0_g1_i10.p1	0.84274396385	2.133369658525	-0.572105076846726	0.957917148053923	-1.33996767551421
TRINITY_DN3988_c0_g1~~TRINITY_DN3988_c0_g1_i6.p1	0.429350540675	1.1822833559	-0.658094157265656	0.95788538710439	-1.46134793164254
TRINITY_DN12094_c0_g1~~TRINITY_DN12094_c0_g1_i1.p1	0.420361345775	1.021916123775	-0.610555224370256	0.957858520375267	-1.28157487062628
TRINITY_DN1017_c0_g1~~TRINITY_DN1017_c0_g1_i7.p1	0.389029531975	0.865180825425	-0.572217545279574	0.957848970917296	-1.15312201481178
TRINITY_DN694_c0_g1~~TRINITY_DN694_c0_g1_i55.p1	1.520879516325	3.65447860165	-0.610517615526515	0.957841632005882	-1.26475971840811
TRINITY_DN2730_c0_g1~~TRINITY_DN2730_c0_g1_i4.p1	0.91850540665	2.44986187445	-0.623870124705455	0.957833953059671	-1.41534029230668
TRINITY_DN15319_c0_g1~~TRINITY_DN15319_c0_g1_i3.p1	0.928150567075	1.691511329675	-0.552148847882262	0.957819885799642	-0.86588207296714
TRINITY_DN6171_c0_g1~~TRINITY_DN6171_c0_g1_i10.p1	0.489689514325	1.451040559	-0.623920333165384	0.957816911382677	-1.56714863649877
TRINITY_DN745_c0_g1~~TRINITY_DN745_c0_g1_i12.p1	0.59240216265	1.4123412868	-0.657881424539771	0.957815353392832	-1.25343993988802
TRINITY_DN67599_c0_g1~~TRINITY_DN67599_c0_g1_i2.p2	0.7369664274	2.4133662685	-0.623925966208329	0.957814999059496	-1.71137608138277
TRINITY_DN17320_c2_g1~~TRINITY_DN17320_c2_g1_i9.p1	0.5	1.040759201375	-0.623941022104557	0.95780988747529	-1.05763631343312
TRINITY_DN975_c0_g2~~TRINITY_DN975_c0_g2_i3.p3	8.51754959245	12.747530682475	-0.572285534002278	0.957807735197938	-0.581707463059353
TRINITY_DN452_c1_g1~~TRINITY_DN452_c1_g1_i1.p1	20.54990763885	37.65265017925	-0.657851572507103	0.957805532958749	-0.873619502706915
TRINITY_DN11761_c0_g2~~TRINITY_DN11761_c0_g2_i1.p1	0.5585401091	1.69205646965	-0.623994725896712	0.957791650372994	-1.59904492653983
TRINITY_DN2359_c0_g5~~TRINITY_DN2359_c0_g5_i1.p1	2.3131628832	0.905178201025	0.700774584377481	0.957786457758919	1.35359311166808
TRINITY_DN6152_c0_g1~~TRINITY_DN6152_c0_g1_i8.p1	0.536928865425	1.2418905937	-0.624011068612461	0.957786099273701	-1.20973521094516
TRINITY_DN1668_c15_g1~~TRINITY_DN1668_c15_g1_i10.p1	0.721949911425	1.888414601525	-0.624020493018603	0.957782897821792	-1.38720489111304
TRINITY_DN654_c1_g1~~TRINITY_DN654_c1_g1_i11.p2	0.42623038535	0.9543607529	-0.624036214581052	0.957777556779773	-1.1629012704726
TRINITY_DN97_c0_g1~~TRINITY_DN97_c0_g1_i9.p1	3365.50722204173	3982.94945866197	-0.624047506819533	0.957773720145485	-0.243013220292087
TRINITY_DN1480_c1_g1~~TRINITY_DN1480_c1_g1_i12.p1	0.54368187465	1.26947586975	-0.610360434101542	0.957771094759888	-1.22339833517777
TRINITY_DN3477_c0_g1~~TRINITY_DN3477_c0_g1_i2.p1	1.16926575105	3.13578915745	-0.624063473128857	0.957768294950655	-1.42322569626652
TRINITY_DN137793_c0_g1~~TRINITY_DN137793_c0_g1_i1.p1	0.8269979964	1.941982821475	-0.657722902326952	0.957763224397757	-1.23157469968228
TRINITY_DN5506_c0_g1~~TRINITY_DN5506_c0_g1_i8.p1	0.611529106325	1.461489235325	-0.610336088240662	0.957760175804879	-1.25694613095892
TRINITY_DN1476_c0_g1~~TRINITY_DN1476_c0_g1_i12.p1	1.059139000075	2.1742000707	-0.572364162195932	0.957760026149081	-1.03759276456394
TRINITY_DN6149_c0_g2~~TRINITY_DN6149_c0_g2_i1.p1	0.720270440325	1.527669564275	-0.572364768492839	0.957759658182639	-1.08472191856555
